8.268340723155658623e+01 -1.303709244464741346e+01 -7.960535192437867558e+00
8.292827539964994799e+01 1.422113757728396877e+02 -2.490219438517935657e+01
5.567978566606566204e+01 1.306179810265913375e+02 2.463101777816473259e+01
-1.268778375159929084e-01 9.997419258529451724e+01 9.892635370764557123e+00
-1.510362089873965488e+02 1.027078749204527242e+02 1.506130058483343603e+01
1.638696244311633166e+02 7.728794498148592140e+01 -1.389407352185179079e+00
-1.170170247529057832e+02 -1.658262875423179850e+01 -3.155333779534164051e+01
-5.267665662107185653e+01 9.811605891296414939e+01 3.650387955180208621e+01
6.315701859343736402e+00 -4.717454184535277051e+01 1.689807301992702904e+01
-5.980260611319771868e+01 9.105509252324637259e+01 5.641995575019653764e+00
1.751052000171425220e+02 -3.047669550990339360e+01 -3.249395788052154188e+01
-8.622231074054225530e+01 -1.389030277637744746e+02 -3.056176491446920096e+01
1.681353627546080531e+01 -7.884705493488830541e+00 -9.825446182384013127e+00
6.896063944743198704e+01 -1.109679805671783299e+02 -1.271076568140994212e+01
6.774996967010729065e+01 -3.989461578930209384e+01 -1.809974167956307500e+00
-1.743222827329243501e+02 6.864687562907221263e+01 -4.812791389490877947e+01
1.458435822377576869e+02 -4.155430268852464337e+01 1.772931474746680536e+01
-5.735776343354604023e+01 -1.552442244742446462e+02 1.088315358252252096e+01
-8.565400657594155120e+01 7.552489998590826303e+01 -4.390458176094196574e+01
9.303664470463135672e+01 1.191051678744925084e+02 1.950095280158859978e+01
-7.494013622334408353e+01 1.233459178443489606e+02 3.806953722625294745e+01
1.090297522861783222e+02 1.362806476195807193e+02 3.340887141273686467e+01
-4.702671459176217184e+01 1.847931712081291380e+02 -1.247455261948104877e+01
9.191198682624421679e+01 1.317362505887057296e+02 -8.564090592393791113e+00
-1.038220874044094302e+02 7.468159942144865227e+01 8.333494194410262068e+00
-1.526225491463506501e+00 1.747467282531056654e+01 -1.399623798243072592e+01
8.069886627778663524e+01 5.262860078297908473e+01 -6.033554966086940752e+00
-8.283437271424132575e+01 1.364037260831622689e+02 -2.303772600313567409e+01
1.184049391578594737e+02 3.582172606909676915e+01 8.940176130062527093e+00
-1.437155286830291629e+02 5.288610842099066645e+01 9.347150396358316016e+00
7.628721709983130950e+01 -1.249256518119633341e+02 -4.713371889081258104e+01
-6.290274977592513750e+00 1.355124763566182651e+02 -1.102441156919075027e+01
6.233458255670987214e+00 -1.790003837449490618e+02 -6.721889144101533375e+00
-5.397111517673805281e+01 -3.258541003920289825e+01 2.941049021819824816e+01
-1.229568017379888687e+02 4.066921672810374844e+01 -3.983698149593541871e+01
