2.706526368451163123e+01 1.323399628769361698e+02 -3.343233687561796330e+01
-5.569628489802020965e+01 3.641557790182874044e+01 -1.579748727437580946e+01
1.794440729616506189e+02 -7.191075887088275920e+01 -4.256841808983240583e+01
-1.859172010825314203e+01 -8.049961923317066237e+01 -5.680306483408359419e+00
5.514536485625569640e+01 8.183427582179803039e+00 -5.341893146633691636e+00
-1.683581294440132865e+02 -8.610479574386245361e+01 3.686902647789246146e+01
-4.784204142331605070e+00 9.569645550241099841e+01 1.074352773267648331e+01
-5.735947479580501351e+01 4.894501424962349745e+01 4.994846467337898943e+00
7.774510780952223854e+01 7.122129323501557963e+01 2.526502497192293362e+01
3.714211838656633802e+01 7.095788746941860836e+01 2.260069920501458540e+01
6.007409233105156687e+01 -1.737292030997641916e+02 5.443461476020639012e+00
3.184723591049136715e+01 5.906251439764820077e+01 -3.013323200449564609e+01
1.432268000600905964e+02 6.961368316885993579e+01 2.542020154180314506e+01
1.302546441210323280e+02 -1.141244565856257793e+02 3.263813644438741335e+01
-1.407683996231969843e+02 9.977190286443109812e+01 3.903514672001335839e+01
1.795037756933153261e+01 -2.697773539296686351e+01 4.716788182629520776e+01
1.433354636061721408e+02 8.488061810432742504e+01 -5.960010350737632301e+00
2.191882104130979769e+01 -1.307697092429642680e+02 7.257688625205449995e+00
-4.324618171789303034e+01 1.174934489013811998e+02 -2.569282286887938227e+01
1.108127491515187728e+02 5.792801426922533636e+00 1.099585874579532785e+01
-5.704932781444282952e+00 -3.204866151595542334e+00 3.753137342178618496e+01
6.304660480739458706e+01 1.745080102025133044e+02 -2.312026118603248648e+01
4.968953302917383041e+01 -1.275709945147149398e+02 4.505658821535492109e+01
1.498698906239534097e+02 9.203582694953044552e+01 -3.851757794182009143e+00
-1.023649550303856017e+02 3.398778741920010305e+01 4.975047237225407315e+01
1.612051496035335560e+02 -4.441930272089451393e+01 -3.484563229592389177e+01
-3.973945647168108763e+01 -7.259634943834410592e+01 -1.730283846130858905e+01
-1.589720179141966838e+01 -9.722284855217915833e+01 -4.643512173246182329e+01
-1.720757512881634455e+02 -3.494558984332027762e+01 -2.601635054892390642e+01
1.652991251887242186e+02 -1.813213007080576489e+01 3.428256053132670900e+01
-1.225660204685828205e+02 9.712913347069557801e+01 3.433786863741843121e+01
-9.280567724897520065e+01 -9.273271422490965676e+01 2.252164846994259051e+01
1.254935308973431347e+02 1.276033311848299157e+01 -2.016312852420345436e+01
-3.433118705029336581e+01 -1.415594055912616795e+02 -4.566615237090976720e+00
-1.244344485147643269e+02 1.473985323511987247e+02 -2.698209162790184834e+01
-2.191755742606713397e+01 -7.055874549160301967e+01 -4.008205184296213019e+01
8.301967785447259018e+01 3.423225836268306921e+01 -3.747803993851742632e+01
7.515058038174258570e+01 1.321379073464700298e+02 1.837950740137564054e+01
1.350902391783708651e+02 8.955192998219354195e+01 4.952980384838979688e+01
-1.836356028676515280e+02 6.855011165588686950e+00 -6.970808971560071399e+00
1.240673920838428756e+01 -6.713213648225541874e+01 -1.906080940114716071e+01
1.578586130262752079e+02 -7.556961242879492602e+01 -2.117597898520429212e+01
-1.828290031675296916e+02 -4.608322859373888036e+01 -1.065577014052987437e+00
-1.868403315890298302e+02 4.975071663929777799e+01 -4.265983438861391619e+01
-8.813512699128303041e+01 3.084827069860285320e+00 -6.938785458304064235e+00
7.025598386212759294e+01 -1.049736779632374493e+02 2.697527613991301809e+00
-7.833655573546285211e+01 -2.045022756789887097e+01 4.222911847555788967e+01
1.081560021715363860e+02 -1.096818728829865250e+02 4.868294906373423458e+01
-4.207748031782143983e+01 -3.733145847488383851e+00 -4.468482735259202343e+01
-4.490192828655499113e+01 7.867377196446021514e+01 -3.780206448057922586e+01
-3.532344240023390824e+01 -4.404817713456212402e+01 1.390152776404223189e+01
-2.816159549737031753e+01 1.760247182470049410e+01 -3.275125885500666101e+01
7.237393204045514494e+01 -1.655955406710064892e+02 4.333626758559621095e+01
-1.710853920019323198e+02 -5.672380640193117785e+01 -5.212526436659747908e+00
-1.388336915332749015e+02 -1.308984476797438106e+02 3.982902680252657746e+01
-4.228840790019035012e+01 -1.595967858326280293e+02 -4.299685016671894999e+01
1.487330693643654627e+02 -1.269051763880001147e+02 1.109134088829757303e+01
1.040928464205341299e+02 -4.261436582964748254e+01 4.835798097572273946e+01
