-1.332424089620624272e+02 -8.708383145385406010e+01 2.934041400145881440e+00
7.752641957206725465e+01 -1.678665635720757905e+02 -1.868969552176083937e+01
4.760952864857581801e+01 -1.511335749254985039e+01 -2.270953189984021847e+01
2.648929311580845436e+01 -8.859634721576297522e+01 -2.029759436622955349e+01
1.218865804368045644e+02 1.226626405450244448e+02 2.166256613979496848e+01
1.116536476743081892e+02 2.365493805447682618e+00 -2.773765361250627492e+01
5.514836310958393284e+01 1.078718191687713102e+02 -4.556970177067857009e+01
1.320586438108135496e+02 1.308426659115080213e+02 -2.686787010528994912e+01
-1.823217449919356525e+01 3.442336317278722646e+01 -1.829563106056806276e+01
1.877144086343329832e+02 3.547485533175174055e+01 -3.971134220342882060e+01
1.002998516921295789e+02 1.478793865725023124e+02 -2.196821647155207202e+01
1.798118413151568689e+02 6.627403155808391944e+01 1.632612922478525874e+01
3.976093170293601986e+01 -3.557994815827179025e+01 1.122013241066744982e+01
1.314729118785951982e+02 -9.659656281122246924e+01 3.705063487737777450e+01
-5.134121134752280824e+01 1.636197098400830612e+02 4.891490363550551024e+01
6.438233337145918256e+01 5.851135216755803015e+01 -1.280586104842219619e+01
4.882828219167114980e+01 -2.238427013062800341e+01 -3.310699499271122193e+01
-3.979848111556680834e+01 -4.025686263572359280e+01 2.879174378405070556e+01
-2.706921531115380475e+01 -8.908145154255895193e+01 -1.361414762245354382e+01
-6.107384944298814844e+01 -8.343497142268914502e+01 3.819244204680715882e+01
-4.220329062218186777e+01 -1.023803292642434712e+02 1.047887598106693829e+01
-1.241488326075140662e+02 7.432890348743441677e+01 -2.560211234406417624e-01
-9.708399059748007431e+00 -1.916378606198898638e+02 1.125211239314058886e+01
1.134070800759280644e+02 1.319358068937150392e+02 -1.173630721368945640e+00
-3.871363273723193998e+01 -1.543317973760543680e+02 3.689923747361266493e+01
8.180788958736906480e+00 1.193049153927156993e+02 1.578651563063112562e+01
2.560819569968271026e+01 -7.064105547924101813e+01 4.692065542326952965e+01
7.248682166032605068e+00 3.999469236835801667e+01 -4.145957673485489892e+01
-1.127031376333905968e+02 -4.843495026306116813e+01 2.922721369702431105e+01
4.168885198872391840e+01 1.726127852645471989e+02 -7.835550221545084071e+00
-6.980658012514027178e+01 -1.802414958291252844e+02 -4.577195171095338466e-01
1.686036776473582677e+01 1.761200973725085532e+02 2.712074745893760053e+01
-2.014267102478650884e+01 -7.520477793755642182e-01 -1.586516030420686008e+01
2.178940513744884555e+01 4.630456327199085820e+01 -1.519951035716546883e+01
1.024108656301269349e+02 -2.564238626619266270e+01 -1.253284973597757990e+01
-9.742866797656341760e+01 -8.806873666544076684e+01 -4.276750556553743365e+01
-1.635143879627580787e+01 -1.109160371907943698e+02 2.396403914367133581e+01
1.562178336431712111e+01 1.508798549356455965e+01 4.257667020332917929e+01
1.912127985642471231e+02 6.253628665203558867e+00 6.092895635901262708e+00
-9.954351495986952614e+01 2.380821721548120706e+01 1.249183308849073271e+01
9.804320157534891678e+01 -9.550110119588062219e+01 -1.522136969556987474e+01
3.893810171712708268e+00 8.936172515826999074e+01 2.424809809477054401e+01
7.341456619951438256e+01 -3.481651978024822114e+01 4.576884414212592844e+01
-9.661636859692559653e+01 -3.398103672792744590e+01 -3.206803224107122929e+01
8.679006184244451561e+01 1.069346723535874162e+02 1.784528814804918895e+01
-6.891631804668082850e+01 1.706436511236136653e+02 3.794833092850588940e+01
5.703486239698150229e+01 -1.796085509712773103e+02 -3.826315742739693349e+01
-1.607546468701758897e+02 -1.059498621915927714e+02 -3.560748987362807583e+01
1.502456327603235309e+02 1.279856152436618544e+02 1.398752843189763340e+01
1.264694615909540687e+02 4.859193686046654648e+01 2.203207411729740528e+01
-9.743183936525845468e+00 -3.051040001994511641e+01 -3.250714543811753288e+01
-4.947381326782691247e+01 -1.051240876506094821e+02 -3.422414710607720423e+01
-1.565203422641406235e+02 6.037279604150942447e+01 1.484158193384338453e+01
-1.822468151609488700e+02 -3.459024680839530674e+01 4.340669323863956208e+01
1.283688937283816927e+02 -2.343932578158396396e+01 6.950327030247849258e+00
-6.163742810618701640e+01 5.965492488704890661e+01 -3.556182667873567738e+01
-7.998499795726665695e+00 -2.445411865615589875e+01 5.355062118153719908e+00
9.754609220432497807e+01 1.276356314983907652e+02 -5.524316119746575104e+00
