1.016305425964675067e+02 1.415338528482112110e+02 2.573829141292266343e+01
3.036941486722786010e+01 -8.236206310404541853e+01 1.482977457585120717e+01
7.923565088236887277e+01 -5.175363571443698163e+01 3.914490202181040956e+01
-1.834137440756632600e+02 -4.752655285595142232e+01 -6.171349067545928158e+00
1.280421410636940038e+02 -6.866219023724351445e+00 3.308155635771744585e+01
-1.944767850814631345e+02 3.722344779307293550e+01 2.742416295497248768e+01
8.455746300218676481e+01 7.676285935422014006e+01 -2.271502127425891615e+01
-2.441574145061742485e+01 -3.697735790312059834e+01 3.872053800538516555e+01
4.752532717790209915e+01 9.600774282235549606e+01 -4.102792749987660414e+00
7.456331118945360004e+01 5.567936245235762982e+01 4.209963630161757919e+01
1.248483127994841624e+01 -4.917724015293693896e+01 3.910618985447037232e+01
-1.197522674124696778e+02 -7.721207558245937719e+01 -3.726718241367913720e+01
-1.683386932716193201e+02 -8.539146619217952150e-01 -2.210955088070023322e+01
-1.635302871078774274e+02 9.307731469417075232e+01 3.836963305747246267e+01
-4.872013801308305858e+00 1.880897338885617955e+02 2.132035305555105609e+01
-5.817799388104503322e+01 -7.209081824127628124e+01 3.871974812964186441e+01
