1.407864628593360479e+01 -6.918919975987458670e+00 -2.679833462981213899e+01
5.675243911089191329e+01 -1.551749000265054121e+02 -2.856112893706398381e+01
4.090253767038522881e+01 6.705398562048441136e+01 -2.477283483464522007e+01
5.993625375697835267e+01 9.542622311598533713e+01 -4.447333922541714912e+01
-6.399275386499772367e+01 1.639730505805605958e+02 2.737196220554299941e+01
-6.013333094769248532e+01 4.294489868683255906e+01 4.434282431290519355e+01
-1.148981988702713579e+02 -5.585321143671251320e+01 -4.602555388694218763e+00
-6.408835361715583190e+01 -1.231048648697960601e+02 -4.281549863817154744e+01
5.871522347348978599e+01 5.866083638131618727e+01 -2.649768218979455980e+01
-3.419170362039692179e+01 -1.133806019954720341e+02 4.407197036317791117e+01
1.160168012452538591e+02 -1.294957794725025337e+02 4.389022425659749871e-01
1.665571543576422471e+02 3.963051978996330149e+01 1.649179875277766527e+01
2.259871066079091051e+01 1.869168750335078357e+02 -4.080049733868698070e+01
1.100427550249628297e+02 -5.424451264340213186e+01 -6.621769724146442826e+00
-6.712315921394286988e+01 -5.839757338737419445e+01 2.147832350483380637e+01
-9.758078542818169865e+01 9.614713444366360307e+01 1.534236461339423307e+01
4.069004872754629076e+01 -1.696267055529588106e+02 -2.617329665356915580e+00
1.852438494055288913e+02 3.352135650328298766e+01 -4.653448148112825322e+01
6.348577825660268559e+01 -3.631929179137807040e+01 -2.990940163173653232e+01
7.804811922215381514e+01 -5.449899756458776068e+01 -4.275644320223793926e+01
-5.497073315773537416e-01 1.482995474306925132e+02 -3.212893800558754975e+01
-3.931106359398111039e+01 -9.445653602755048439e+01 2.593989500068441956e+01
-9.669210324360304298e+01 -7.584681686864675498e+01 -2.297351667701121869e+01
